"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"29383 Quail Run Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1119000","4","2","1660","674.1","5208","sqft","6/20/2024","1718866800000","https://zillow.com/homedetails/29383-Quail-Run-Dr-Agoura-Hills-CA-91301/19886203_zpid/","34.154305","-118.76466","SINGLE_FAMILY","1122100","5196","https://photos.zillowstatic.com/fp/8ea324676fa25c518ae941fad42b7215-p_e.jpg"
"5666 Slicers Cir, Agoura Hills, CA 91301","91301","Agoura Hills","CA","910000","3","2","1218","747.13","3567","sqft","6/7/2024","1717743600000","https://zillow.com/homedetails/5666-Slicers-Cir-Agoura-Hills-CA-91301/19888003_zpid/","34.154022","-118.79026","SINGLE_FAMILY","913200","4205","https://photos.zillowstatic.com/fp/8db0d9fb376dbd7a19b9e6a7ed0e4322-p_e.jpg"
"30478 Mulholland Hwy, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1050000","2","1","1594","658.72","0.5622","acres","6/7/2024","1717743600000","https://zillow.com/homedetails/30478-Mulholland-Hwy-Agoura-Hills-CA-91301/20555337_zpid/","34.10658","-118.79199","SINGLE_FAMILY","1053700","4350","https://photos.zillowstatic.com/fp/a97b5d1187b0b0889dea392d127acc46-p_e.jpg"
"29319 Gamebird Ct, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1360000","3","2","1583","859.13","8371","sqft","5/21/2024","1716274800000","https://zillow.com/homedetails/29319-Gamebird-Ct-Agoura-Hills-CA-91301/19886179_zpid/","34.153496","-118.76348","SINGLE_FAMILY","1364200","4913","https://photos.zillowstatic.com/fp/371aa94a0354e4a5fd04df9013414b42-p_e.jpg"
"5540 Old Salt Ln, Agoura Hills, CA 91301","91301","Agoura Hills","CA","886000","3","2","1470","602.72","7733","sqft","5/17/2024","1715929200000","https://zillow.com/homedetails/5540-Old-Salt-Ln-Agoura-Hills-CA-91301/19887813_zpid/","34.15107","-118.78895","SINGLE_FAMILY","889000","4642","https://photos.zillowstatic.com/fp/ef0a7df6031a165abc9c166d47a1575d-p_e.jpg"
"5765 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","995000","3","3","1320","753.79","4187","sqft","4/29/2024","1714374000000","https://zillow.com/homedetails/5765-Lake-Lindero-Dr-Agoura-Hills-CA-91301/19889270_zpid/","34.156647","-118.78903","SINGLE_FAMILY","999400","4602","https://photos.zillowstatic.com/fp/cd1fefc524ef7e5e12ce653d569445b4-p_e.jpg"
"30758 Lakefront Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","968500","4","3","1600","605.31","6053","sqft","4/25/2024","1714028400000","https://zillow.com/homedetails/30758-Lakefront-Dr-Agoura-Hills-CA-91301/19887624_zpid/","34.150684","-118.7912","SINGLE_FAMILY","973000","4805","https://photos.zillowstatic.com/fp/afeab7ab96b322fb3a0b4c0607af3213-p_e.jpg"
"28935 Timberlane St, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1249000","4","2","1722","725.32","6769.224","sqft","4/17/2024","1713337200000","https://zillow.com/homedetails/28935-Timberlane-St-Agoura-Hills-CA-91301/19883692_zpid/","34.16791","-118.7572","SINGLE_FAMILY","1255600","5118","https://photos.zillowstatic.com/fp/c33d8e66c1e1ecc20d4611b0558a5528-p_e.jpg"
"29267 Deep Shadow Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1350000","4","2","1660","813.25","5213","sqft","4/11/2024","1712818800000","https://zillow.com/homedetails/29267-Deep-Shadow-Dr-Agoura-Hills-CA-91301/19886839_zpid/","34.14981","-118.76219","SINGLE_FAMILY","1357700","5205","https://photos.zillowstatic.com/fp/ec64f9c0c083d75359044750f03644cf-p_e.jpg"
"5931 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","935000","3","2","1482","630.9","3886","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/5931-Lake-Lindero-Dr-Agoura-Hills-CA-91301/19889619_zpid/","34.160328","-118.78877","SINGLE_FAMILY","","4189","https://photos.zillowstatic.com/fp/feb54f8681a31f330a15bd16e77a37ed-p_e.jpg"
"26825 Cactus Trl, Calabasas, CA 91301","91301","Calabasas","CA","1065000","3","2","1355","785.98","4165","sqft","3/28/2024","1711609200000","https://zillow.com/homedetails/26825-Cactus-Trl-Calabasas-CA-91301/19894261_zpid/","34.132225","-118.70925","SINGLE_FAMILY","1072300","4883","https://photos.zillowstatic.com/fp/814b933c74aea0af1b1e4353664662b1-p_e.jpg"
"27549 Country Glen Rd, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1260000","4","2","1550","812.9","9120","sqft","3/21/2024","1711004400000","https://zillow.com/homedetails/27549-Country-Glen-Rd-Agoura-Hills-CA-91301/19894552_zpid/","34.133106","-118.728035","SINGLE_FAMILY","1269500","4774","https://photos.zillowstatic.com/fp/7f3b6bcc5981d4066948365bae60a4e2-p_e.jpg"
"30541 Canwood St, Agoura Hills, CA 91301","91301","Agoura Hills","CA","560000","3","2","1038","539.5","1038","sqft","3/15/2024","1710486000000","https://zillow.com/homedetails/30541-Canwood-St-Agoura-Hills-CA-91301/19887676_zpid/","34.147293","-118.786354","TOWNHOUSE","564500","3617","https://photos.zillowstatic.com/fp/21e13d87aae938da6c8dd9d9acbf1590-p_e.jpg"
"5923 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","870000","3","3","1552","560.57","3776","sqft","1/30/2024","1706601600000","https://zillow.com/homedetails/5923-Lake-Lindero-Dr-Agoura-Hills-CA-91301/19889617_zpid/","34.160126","-118.78873","SINGLE_FAMILY","881400","4299","https://photos.zillowstatic.com/fp/64ffef10d35626c539eeb9c80b6be697-p_e.jpg"
"5532 Gladehollow Ct, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1100000","3","2","1541","713.82","7959","sqft","1/17/2024","1705478400000","https://zillow.com/homedetails/5532-Gladehollow-Ct-Agoura-Hills-CA-91301/19886117_zpid/","34.151173","-118.76255","SINGLE_FAMILY","1116100","4700","https://photos.zillowstatic.com/fp/eb69bb93ec1427d12ba7cf464094045a-p_e.jpg"
"5642 Medeabrook Pl, Agoura Hills, CA 91301","91301","Agoura Hills","CA","925000","3","2","1655","558.91","6318","sqft","1/17/2024","1705478400000","https://zillow.com/homedetails/5642-Medeabrook-Pl-Agoura-Hills-CA-91301/19886575_zpid/","34.15255","-118.766716","SINGLE_FAMILY","938600","4784","https://photos.zillowstatic.com/fp/74a27bcc6af93bab704b32d2c907fe55-p_e.jpg"
"5819 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","914500","3","2","1526","599.28","3764","sqft","1/8/2024","1704700800000","https://zillow.com/homedetails/5819-Lake-Lindero-Dr-Agoura-Hills-CA-91301/19889506_zpid/","34.158016","-118.78859","SINGLE_FAMILY","1070400","4379","https://photos.zillowstatic.com/fp/c61f6a4401c610c757a19883548cb219-p_e.jpg"
"6320 Acadia Ave, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1295000","4","2","1722","752.03","6625.476","sqft","12/22/2023","1703232000000","https://zillow.com/homedetails/6320-Acadia-Ave-Agoura-Hills-CA-91301/19883903_zpid/","34.16654","-118.755844","SINGLE_FAMILY","1391600","5379","https://photos.zillowstatic.com/fp/9177dffc4cf5d0705604de63b7f5006e-p_e.jpg"
"3933 Patrick Henry Pl, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1185000","3","2","1550","764.52","8504","sqft","12/14/2023","1702540800000","https://zillow.com/homedetails/3933-Patrick-Henry-Pl-Agoura-Hills-CA-91301/19894959_zpid/","34.131966","-118.72356","SINGLE_FAMILY","1207700","4740","https://photos.zillowstatic.com/fp/02313f0250e94c8bd6d2f3ac00a63a0f-p_e.jpg"
"29765 Mulholland Hwy, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1100000","3","3","1564","703.32","0.5080578512396694","acres","12/1/2023","1701417600000","https://zillow.com/homedetails/29765-Mulholland-Hwy-Agoura-Hills-CA-91301/19893931_zpid/","34.112907","-118.77331","SINGLE_FAMILY","","5389","https://photos.zillowstatic.com/fp/9678f9afcd4f0ab3515395626ee4d2e0-p_e.jpg"
"29241 Trailway Ln, Agoura Hills, CA 91301","91301","Agoura Hills","CA","910000","3","2","1391","654.21","6300","sqft","11/30/2023","1701331200000","https://zillow.com/homedetails/29241-Trailway-Ln-Agoura-Hills-CA-91301/19886220_zpid/","34.152477","-118.76189","SINGLE_FAMILY","929200","4607","https://photos.zillowstatic.com/fp/3de98b9c2062cfaae50fe0f333728a8f-p_e.jpg"
"5908 Carell Ave, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1135000","3","2","1527","743.29","0.259366391184573","acres","11/29/2023","1701244800000","https://zillow.com/homedetails/5908-Carell-Ave-Agoura-Hills-CA-91301/19884284_zpid/","34.15889","-118.75243","SINGLE_FAMILY","1159100","4178","https://photos.zillowstatic.com/fp/21e3cfa13cd313ece5ffd84470892692-p_e.jpg"
"3949 Jim Bowie Rd, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1160000","3","2","1550","748.39","0.3149678604224059","acres","11/21/2023","1700553600000","https://zillow.com/homedetails/3949-Jim-Bowie-Rd-Agoura-Hills-CA-91301/19895031_zpid/","34.131912","-118.72124","SINGLE_FAMILY","1186000","5533","https://photos.zillowstatic.com/fp/bf9fd219c450aa89523d89206129502f-p_e.jpg"
"5362 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","2950","2","1.5","1077","2.74","2613","sqft","10/24/2023","1698130800000","https://zillow.com/homedetails/5362-Lake-Lindero-Dr-Agoura-Hills-CA-91301/2139300543_zpid/","34.148045","-118.78635","TOWNHOUSE","507900","3029","https://photos.zillowstatic.com/fp/9f36e1b600f8d59d19a50890c2b96c20-p_e.jpg"
"5735 Lake Lindero Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","875000","2","2","992","882.06","4205","sqft","10/20/2023","1697785200000","https://zillow.com/homedetails/5735-Lake-Lindero-Dr-Agoura-Hills-CA-91301/19889262_zpid/","34.155792","-118.78937","SINGLE_FAMILY","898800","3609","https://photos.zillowstatic.com/fp/633650f61ccbab5445dc08f39ae5655b-p_e.jpg"
"5939 Wheelhouse Ln, Agoura Hills, CA 91301","91301","Agoura Hills","CA","855000","3","2","1421","601.69","7034.94","sqft","10/5/2023","1696489200000","https://zillow.com/homedetails/5939-Wheelhouse-Ln-Agoura-Hills-CA-91301/19889584_zpid/","34.160416","-118.787834","SINGLE_FAMILY","880200","4253","https://photos.zillowstatic.com/fp/4e57c8aa705961d2ac361a9e26f8f7e3-p_e.jpg"
"26945 Deerweed Trl, Calabasas, CA 91301","91301","Calabasas","CA","1185000","3","3","1731","684.58","4029","sqft","10/2/2023","1696230000000","https://zillow.com/homedetails/26945-Deerweed-Trl-Calabasas-CA-91301/19895195_zpid/","34.134045","-118.71027","SINGLE_FAMILY","1220400","5677","https://photos.zillowstatic.com/fp/1eeed849f797800cb5712de83f5c7a3a-p_e.jpg"
"5849 Cape Horn Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","911141","3","3","1552","587.08","3656","sqft","9/6/2023","1693983600000","https://zillow.com/homedetails/5849-Cape-Horn-Dr-Agoura-Hills-CA-91301/19889543_zpid/","34.158","-118.78974","SINGLE_FAMILY","942400","4330","https://photos.zillowstatic.com/fp/124cad3f421359cc2f96881660ee71de-p_e.jpg"
"5460 Fairview Pl, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1025000","3","2","1702","602.23","0.49315886134067954","acres","8/25/2023","1692946800000","https://zillow.com/homedetails/5460-Fairview-Pl-Agoura-Hills-CA-91301/19888780_zpid/","34.14914","-118.74084","SINGLE_FAMILY","1061700","4932","https://photos.zillowstatic.com/fp/796b44529bb1e6fb8589ed57bb897eb1-p_e.jpg"
"5872 Dovetail Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","4500","3","2","1419","3.17","8269","sqft","8/24/2023","1692860400000","https://zillow.com/homedetails/5872-Dovetail-Dr-Agoura-Hills-CA-91301/19889390_zpid/","34.159737","-118.78534","SINGLE_FAMILY","1096200","4695","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.15973663330078,-118.78533935546875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dWLlWQu6lLb7qsF7oSxrtpIHS10="
"5320 Colodny Dr UNIT 3, Agoura Hills, CA 91301","91301","Agoura Hills","CA","540000","3","2","1189","454.16","0.6413911845730027","acres","8/23/2023","1692774000000","https://zillow.com/homedetails/5320-Colodny-Dr-UNIT-3-Agoura-Hills-CA-91301/19888687_zpid/","34.145336","-118.740814","TOWNHOUSE","559500","3475","https://photos.zillowstatic.com/fp/4fd9259a0fc25a8e117532b5919af7e0-p_e.jpg"
"4242 Lost Springs Dr, Calabasas, CA 91301","91301","Calabasas","CA","1125000","3","3","1731","649.91","4486","sqft","8/17/2023","1692255600000","https://zillow.com/homedetails/4242-Lost-Springs-Dr-Calabasas-CA-91301/19895079_zpid/","34.13659","-118.7076","SINGLE_FAMILY","1170000","4768","https://photos.zillowstatic.com/fp/ed939afb7d80faa9dbdfdb1697c62c8b-p_e.jpg"
"5901 Dovetail Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","870000","2","1","1140","763.16","7321","sqft","8/11/2023","1691737200000","https://zillow.com/homedetails/5901-Dovetail-Dr-Agoura-Hills-CA-91301/19889388_zpid/","34.15937","-118.78582","SINGLE_FAMILY","905600","3530","https://photos.zillowstatic.com/fp/7af148b2de47a0bf1a0765a088983769-p_e.jpg"
"5658 Medeabrook Pl, Agoura Hills, CA 91301","91301","Agoura Hills","CA","935000","4","2","1660","563.25","5117","sqft","7/26/2023","1690354800000","https://zillow.com/homedetails/5658-Medeabrook-Pl-Agoura-Hills-CA-91301/19886579_zpid/","34.15315","-118.76672","SINGLE_FAMILY","975400","4998","https://photos.zillowstatic.com/fp/5bd03e5d6ad29b44a37c1ebabd88d893-p_e.jpg"
"5275 Colodny Dr UNIT 4, Agoura Hills, CA 91301","91301","Agoura Hills","CA","660000","3","3","1352","488.17","0.9860881542699724","acres","7/25/2023","1690268400000","https://zillow.com/homedetails/5275-Colodny-Dr-UNIT-4-Agoura-Hills-CA-91301/19888560_zpid/","34.145283","-118.742355","TOWNHOUSE","688600","4094","https://photos.zillowstatic.com/fp/7157463b41b156bee2095b9b2464e956-p_e.jpg"
"27528 Country Glen Rd, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1120000","4","2","1550","722.58","9227","sqft","7/19/2023","1689750000000","https://zillow.com/homedetails/27528-Country-Glen-Rd-Agoura-Hills-CA-91301/19894574_zpid/","34.132736","-118.727325","SINGLE_FAMILY","1169600","4775","https://photos.zillowstatic.com/fp/5371ddbd58bee98119f9fa7be579eac1-p_e.jpg"
"29729 Strawberry Hill Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","750000","3","3","1629","460.41","2159","sqft","6/30/2023","1688108400000","https://zillow.com/homedetails/29729-Strawberry-Hill-Dr-Agoura-Hills-CA-91301/19887467_zpid/","34.14999","-118.77293","TOWNHOUSE","793200","4162","https://photos.zillowstatic.com/fp/f94bbd930e9fa898cb880bbc847e75c2-p_e.jpg"
"26818 Hot Springs Pl, Calabasas, CA 91301","91301","Calabasas","CA","968000","3","2","1355","714.39","4876","sqft","6/30/2023","1688108400000","https://zillow.com/homedetails/26818-Hot-Springs-Pl-Calabasas-CA-91301/19895129_zpid/","34.13617","-118.70853","SINGLE_FAMILY","1013600","5104","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.13616943359375,-118.70852661132812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xjYpL6g0r6OerBR2yrOieUIIwz0="
"1953 Lookout Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1005000","3","2","1281","784.54","0.3102157943067034","acres","6/30/2023","1688108400000","https://zillow.com/homedetails/1953-Lookout-Dr-Agoura-Hills-CA-91301/20555241_zpid/","34.105156","-118.758095","SINGLE_FAMILY","1307600","5390","https://photos.zillowstatic.com/fp/2c557e3face6cdcd921b1d43b7cde50e-p_e.jpg"
"30720 Lakefront Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","975000","3","2","1225","795.92","4609","sqft","6/28/2023","1687935600000","https://zillow.com/homedetails/30720-Lakefront-Dr-Agoura-Hills-CA-91301/19887614_zpid/","34.1498","-118.79046","SINGLE_FAMILY","1021200","4132","https://photos.zillowstatic.com/fp/76d479b21b7481628a37fc3cefcd18be-p_e.jpg"
"5550 Meadow Vista Way, Agoura Hills, CA 91301","91301","Agoura Hills","CA","975000","3","2","1391","700.93","5330","sqft","6/21/2023","1687330800000","https://zillow.com/homedetails/5550-Meadow-Vista-Way-Agoura-Hills-CA-91301/19886631_zpid/","34.15219","-118.76757","SINGLE_FAMILY","1022200","4401","https://photos.zillowstatic.com/fp/9b1c6d02301eb10bb4e0d742b5141c65-p_e.jpg"
"3849 Cottonwood Grove Trl, Calabasas, CA 91301","91301","Calabasas","CA","1100000","3","3","1731","635.47","7589","sqft","6/21/2023","1687330800000","https://zillow.com/homedetails/3849-Cottonwood-Grove-Trl-Calabasas-CA-91301/19894222_zpid/","34.1313","-118.71035","SINGLE_FAMILY","1153200","5611","https://photos.zillowstatic.com/fp/612b5599f4b6d79f2a16a2742d35840f-p_e.jpg"
"29747 Strawberry Hill Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","837000","3","3","1681","497.92","1688","sqft","5/23/2023","1684825200000","https://zillow.com/homedetails/29747-Strawberry-Hill-Dr-Agoura-Hills-CA-91301/19887458_zpid/","34.150234","-118.77323","TOWNHOUSE","880900","4201","https://photos.zillowstatic.com/fp/47346bfdce2b0e254ad5fdbd01dbf81c-p_e.jpg"
"29095 Lakeshore Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1625000","2","1","1216","1336.35","9500","sqft","5/16/2023","1684220400000","https://zillow.com/homedetails/29095-Lakeshore-Dr-Agoura-Hills-CA-91301/302687332_zpid/","34.106575","-118.75801","SINGLE_FAMILY","1662700","4545","https://photos.zillowstatic.com/fp/f20cb11d9071857afb5562bb68b561e1-p_e.jpg"
"29372 Hillrise Dr, Agoura, CA 91301","91301","Agoura","CA","3800","4","2","1660","2.29","5662","sqft","5/11/2023","1683788400000","https://zillow.com/homedetails/29372-Hillrise-Dr-Agoura-CA-91301/2136573798_zpid/","34.15168","-118.764496","SINGLE_FAMILY","953300","5009","https://photos.zillowstatic.com/fp/b354e795cacac780f6844ce0cd9c03c3-p_e.jpg"
"5511 Agoura Glen Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","775000","3","2","1316","588.91","5831","sqft","4/28/2023","1682665200000","https://zillow.com/homedetails/5511-Agoura-Glen-Dr-Agoura-Hills-CA-91301/19882012_zpid/","34.150894","-118.7567","SINGLE_FAMILY","816200","4253","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.15089416503906,-118.75669860839844&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XdqbO1GNM9rZdY0pBzVxvhqFjgo="
"29661 Strawberry Hill Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","548000","2","2","1056","518.94","1138","sqft","4/25/2023","1682406000000","https://zillow.com/homedetails/29661-Strawberry-Hill-Dr-Agoura-Hills-CA-91301/19887492_zpid/","34.14978","-118.77064","TOWNHOUSE","577300","3174","https://photos.zillowstatic.com/fp/9891a969005a0a8cec9295abdd8f0985-p_e.jpg"
"28251 Driver Ave, Agoura Hills, CA 91301","91301","Agoura Hills","CA","875000","3","2","1440","607.64","0.48891184573002755","acres","4/21/2023","1682060400000","https://zillow.com/homedetails/28251-Driver-Ave-Agoura-Hills-CA-91301/19888773_zpid/","34.148106","-118.74152","SINGLE_FAMILY","922300","4491","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.14810562133789,-118.74152374267578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=1NGJjpQaJCeYZZ2cYZjvg8dxXac="
"29332 Deep Shadow Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","1250000","4","2","1700","735.29","6200","sqft","4/12/2023","1681282800000","https://zillow.com/homedetails/29332-Deep-Shadow-Dr-Agoura-Hills-CA-91301/19886807_zpid/","34.149757","-118.76349","SINGLE_FAMILY","1239200","5072","https://photos.zillowstatic.com/fp/fbffe255a4af2cb05a350ebe5393b769-p_e.jpg"
"29122 Triunfo Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","780000","2","2","1076","724.91","3418","sqft","3/24/2023","1679641200000","https://zillow.com/homedetails/29122-Triunfo-Dr-Agoura-Hills-CA-91301/20555216_zpid/","34.103786","-118.760254","SINGLE_FAMILY","824900","4676","https://photos.zillowstatic.com/fp/2cb6d4a46b0e5db77eaef8bbedcb67f4-p_e.jpg"
"5241 Colodny Dr UNIT 103, Agoura Hills, CA 91301","91301","Agoura Hills","CA","760000","3","3","1740","436.78","0.8825298438934802","acres","3/16/2023","1678950000000","https://zillow.com/homedetails/5241-Colodny-Dr-UNIT-103-Agoura-Hills-CA-91301/68992213_zpid/","34.144207","-118.7429","TOWNHOUSE","842700","4655","https://photos.zillowstatic.com/fp/e842e174bd81aa9271c91b458c516c27-p_e.jpg"
"5241 Colodny Dr UNIT 105, Agoura Hills, CA 91301","91301","Agoura Hills","CA","760000","3","3","1740","436.78","0.8825298438934802","acres","3/16/2023","1678950000000","https://zillow.com/homedetails/5241-Colodny-Dr-UNIT-105-Agoura-Hills-CA-91301/68992215_zpid/","34.144367","-118.742966","TOWNHOUSE","804400","4655","https://photos.zillowstatic.com/fp/a9032874a523adeaee6cbe53003828b9-p_e.jpg"
"5565 Rock Tree Dr, Agoura Hills, CA 91301","91301","Agoura Hills","CA","911500","4","2","1360","670.22","5825","sqft","3/9/2023","1678348800000","https://zillow.com/homedetails/5565-Rock-Tree-Dr-Agoura-Hills-CA-91301/19881978_zpid/","34.152336","-118.75749","SINGLE_FAMILY","965500","4487","https://photos.zillowstatic.com/fp/2418daa6b8713651a3597f6b31e03003-p_e.jpg"
"5710 Rock Creek Rd, Agoura Hills, CA 91301","91301","Agoura Hills","CA","895000","4","2","1660","539.16","5323","sqft","3/9/2023","1678348800000","https://zillow.com/homedetails/5710-Rock-Creek-Rd-Agoura-Hills-CA-91301/19886229_zpid/","34.15351","-118.76243","SINGLE_FAMILY","948000","5088","https://photos.zillowstatic.com/fp/2f580e85bc3dd0b84832dabbcde03ded-p_e.jpg"
"26815 Cold Springs St, Calabasas, CA 91301","91301","Calabasas","CA","1000000","3","3","1731","577.7","4394","sqft","2/27/2023","1677484800000","https://zillow.com/homedetails/26815-Cold-Springs-St-Calabasas-CA-91301/19895150_zpid/","34.13423","-118.708275","SINGLE_FAMILY","1063700","5693","https://photos.zillowstatic.com/fp/e3566f596e930956ed1cc51bd21a490a-p_e.jpg"
