"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"2192 Dawn Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","550000","2","1","826","665.86","3920","sqft","6/24/2024","1719212400000","https://zillow.com/homedetails/2192-Dawn-Ct-Thousand-Oaks-CA-91362/16431425_zpid/","34.20876","-118.84529","TOWNHOUSE","551300","2895","https://photos.zillowstatic.com/fp/5c4d1ee40876bc35129576861d32c0df-p_e.jpg"
"133 Jeranios Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","711000","2","3","1213","586.15","1742","sqft","6/20/2024","1718866800000","https://zillow.com/homedetails/133-Jeranios-Ct-Thousand-Oaks-CA-91362/16476917_zpid/","34.179626","-118.850334","TOWNHOUSE","712800","3295","https://photos.zillowstatic.com/fp/601cb90f865381ef3bf413e1dbb7e60b-p_e.jpg"
"1630 Burning Tree Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","895000","3","2","1372","652.33","10673","sqft","6/11/2024","1718089200000","https://zillow.com/homedetails/1630-Burning-Tree-Dr-Thousand-Oaks-CA-91362/16431482_zpid/","34.213085","-118.84816","SINGLE_FAMILY","898400","4196","https://photos.zillowstatic.com/fp/f5aed46c9f1d9320845d5bcd92b3eebf-p_e.jpg"
"1665 Orinda Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","560000","2","2","913","613.36","3920","sqft","6/11/2024","1718089200000","https://zillow.com/homedetails/1665-Orinda-Ct-Thousand-Oaks-CA-91362/16431795_zpid/","34.20744","-118.848785","TOWNHOUSE","562100","3040","https://photos.zillowstatic.com/fp/65dbcc6596989e96e0747c28f5d2b85a-p_e.jpg"
"2627 Ridgebrook Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1125000","3","2","1646","683.48","0.28000459136822775","acres","6/7/2024","1717743600000","https://zillow.com/homedetails/2627-Ridgebrook-Pl-Thousand-Oaks-CA-91362/16432679_zpid/","34.214634","-118.840294","SINGLE_FAMILY","1130000","4886","https://photos.zillowstatic.com/fp/2755c9847493d47e9ee8eb12950ec4df-p_e.jpg"
"2424 Los Feliz Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","650000","2","1","864","752.31","9583","sqft","6/5/2024","1717570800000","https://zillow.com/homedetails/2424-Los-Feliz-Dr-Thousand-Oaks-CA-91362/16477415_zpid/","34.17583","-118.841484","SINGLE_FAMILY","780800","2960","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.17583084106445,-118.84148406982422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4PJAv7nrSSFVUxuHtgAnFODUbHo="
"2099 Wetstone Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","735000","3","3","1536","478.52","2336","sqft","5/24/2024","1716534000000","https://zillow.com/homedetails/2099-Wetstone-Ct-Thousand-Oaks-CA-91362/16431984_zpid/","34.208714","-118.84","TOWNHOUSE","738700","4141","https://photos.zillowstatic.com/fp/060f91225227a81670b614a1a1871d46-p_e.jpg"
"1137 Valley High Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1034300","3","2","1567","660.05","10020","sqft","5/20/2024","1716188400000","https://zillow.com/homedetails/1137-Valley-High-Ave-Thousand-Oaks-CA-91362/16482828_zpid/","34.193398","-118.845856","SINGLE_FAMILY","1040100","4873","https://photos.zillowstatic.com/fp/35161247016d3df783aa7459070e8853-p_e.jpg"
"3021 E Adirondack Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1310000","3","2","1583","827.54","7020","sqft","5/14/2024","1715670000000","https://zillow.com/homedetails/3021-E-Adirondack-Ct-Thousand-Oaks-CA-91362/16483810_zpid/","34.169144","-118.82464","SINGLE_FAMILY","1259400","4882","https://photos.zillowstatic.com/fp/1595a8876694388ff0dfa87eb22cc9a1-p_e.jpg"
"2799 Shelter Wood Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","920000","3","2","1452","633.61","7428","sqft","5/1/2024","1714546800000","https://zillow.com/homedetails/2799-Shelter-Wood-Ct-Thousand-Oaks-CA-91362/16431584_zpid/","34.21616","-118.84879","SINGLE_FAMILY","927500","4361","https://photos.zillowstatic.com/fp/e0530b10c5c176c29cf289193b80e497-p_e.jpg"
"2873 Capella Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","890500","3","3","1631","545.98","1629.144","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/2873-Capella-Way-Thousand-Oaks-CA-91362/16430707_zpid/","34.217293","-118.819305","TOWNHOUSE","897000","4155","https://photos.zillowstatic.com/fp/4bf65ce811fcd8e898153df2b7c4963e-p_e.jpg"
"390 N Via Colinas, Westlake Village, CA 91362","91362","Westlake Village","CA","817500","3","3","1332","613.74","1332","sqft","4/25/2024","1714028400000","https://zillow.com/homedetails/390-N-Via-Colinas-Westlake-Village-CA-91362/16488148_zpid/","34.162155","-118.807365","TOWNHOUSE","824000","4284","https://photos.zillowstatic.com/fp/3efc50ac0a5eb7af719e14ba6b64c09c-p_e.jpg"
"3003 E Hillcrest Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","760000","3","3","1547","491.27","1547","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/3003-E-Hillcrest-Dr-Thousand-Oaks-CA-91362/16484479_zpid/","34.173405","-118.83298","TOWNHOUSE","766200","3911","https://photos.zillowstatic.com/fp/0487aa7ea44c329198646f0149ef2ac3-p_e.jpg"
"967 Via Colinas, Westlake Village, CA 91362","91362","Westlake Village","CA","796000","3","3","1332","597.6","1332","sqft","4/17/2024","1713337200000","https://zillow.com/homedetails/967-Via-Colinas-Westlake-Village-CA-91362/16488578_zpid/","34.16208","-118.80901","TOWNHOUSE","803300","4133","https://photos.zillowstatic.com/fp/d0208565cd4c6a8a158009ce79e150a9-p_e.jpg"
"1615 El Dorado Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1480000","3","2","1655","894.26","0.5666666666666667","acres","4/16/2024","1713250800000","https://zillow.com/homedetails/1615-El-Dorado-Dr-Thousand-Oaks-CA-91362/16482465_zpid/","34.196304","-118.84878","SINGLE_FAMILY","1493700","4773","https://photos.zillowstatic.com/fp/ee4e2e3908d0198195428c077955504c-p_e.jpg"
"2880 Capella Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1025000","3","3","1453","705.44","3203","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/2880-Capella-Way-Thousand-Oaks-CA-91362/16430730_zpid/","34.21645","-118.81911","SINGLE_FAMILY","1035100","4132","https://photos.zillowstatic.com/fp/d64f007d2758e70fc3e99ff136ed7892-p_e.jpg"
"1681 Alder Wood Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1075000","4","2","1750","614.29","9715","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/1681-Alder-Wood-Pl-Thousand-Oaks-CA-91362/16431255_zpid/","34.22034","-118.84788","SINGLE_FAMILY","1085600","4358","https://photos.zillowstatic.com/fp/24b3be2a8c7856f3971d41ccefa09fd8-p_e.jpg"
"2218 Birchdale Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","675000","2","2","1128","598.4","3145.032","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/2218-Birchdale-Dr-Thousand-Oaks-CA-91362/16431976_zpid/","34.208946","-118.84105","TOWNHOUSE","681600","3622","https://photos.zillowstatic.com/fp/493dfd9e98fc849b1724043bb468c3ec-p_e.jpg"
"2009 E McCrea Rd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","909300","3","2","1456","624.52","0.26533516988062444","acres","4/11/2024","1712818800000","https://zillow.com/homedetails/2009-E-McCrea-Rd-Thousand-Oaks-CA-91362/16436511_zpid/","34.228504","-118.842285","SINGLE_FAMILY","918600","4030","https://photos.zillowstatic.com/fp/13b66493e6a0aa6e1cac52a985570ae0-p_e.jpg"
"1832 Burning Tree Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","825000","3","2","1080","763.89","6091","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/1832-Burning-Tree-Dr-Thousand-Oaks-CA-91362/16431049_zpid/","34.21307","-118.844925","SINGLE_FAMILY","833500","3640","https://photos.zillowstatic.com/fp/c9e535cffbad12d7b581809c92a2e221-p_e.jpg"
"1773 Orinda Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","619000","3","2","1171","528.61","3920","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/1773-Orinda-Ct-Thousand-Oaks-CA-91362/16431409_zpid/","34.208538","-118.84645","TOWNHOUSE","625700","3636","https://photos.zillowstatic.com/fp/e336da56b7f3d22b4858f775ed2d912e-p_e.jpg"
"1975 Meadow View Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","899900","4","2","1664","540.81","0.25252525252525254","acres","4/5/2024","1712300400000","https://zillow.com/homedetails/1975-Meadow-View-Ct-Thousand-Oaks-CA-91362/16482214_zpid/","34.205368","-118.85047","SINGLE_FAMILY","909700","4979","https://photos.zillowstatic.com/fp/75503c2e8c70f2634ecaba59c31e79df-p_e.jpg"
"823 Riverrock Cir, Westlake Village, CA 91362","91362","Westlake Village","CA","987500","3","3","1645","600.3","1645","sqft","3/21/2024","1711004400000","https://zillow.com/homedetails/823-Riverrock-Cir-Westlake-Village-CA-91362/16488379_zpid/","34.17634","-118.78987","TOWNHOUSE","","4111","https://photos.zillowstatic.com/fp/533f14385a68c3b84e8154ce7cf46f96-p_e.jpg"
"2311 Northpark St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","830000","3","2","1323","627.36","6956","sqft","3/14/2024","1710399600000","https://zillow.com/homedetails/2311-Northpark-St-Thousand-Oaks-CA-91362/16429984_zpid/","34.211456","-118.83558","SINGLE_FAMILY","842100","4224","https://photos.zillowstatic.com/fp/b6fb59226ad4daff56e83e988287b25c-p_e.jpg"
"2947 Los Robles Rd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","825000","3","1","1088","758.27","0.3047","acres","3/14/2024","1710399600000","https://zillow.com/homedetails/2947-Los-Robles-Rd-Thousand-Oaks-CA-91362/16477525_zpid/","34.16936","-118.83927","SINGLE_FAMILY","798300","3545","https://photos.zillowstatic.com/fp/593f964ffcad76be38c19ced3cbd5a7f-p_e.jpg"
"261 Quinta Vista Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","815000","3","2","1300","626.92","6497","sqft","3/1/2024","1709280000000","https://zillow.com/homedetails/261-Quinta-Vista-Dr-Thousand-Oaks-CA-91362/16477325_zpid/","34.17589","-118.83868","SINGLE_FAMILY","828700","3810","https://photos.zillowstatic.com/fp/7b09db354cb64d8600209ae30c6a0fb9-p_e.jpg"
"3326 Holly Grove St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","620000","3","3","1280","484.38","1280","sqft","2/29/2024","1709193600000","https://zillow.com/homedetails/3326-Holly-Grove-St-Thousand-Oaks-CA-91362/16477838_zpid/","34.164978","-118.83518","TOWNHOUSE","630600","3706","https://photos.zillowstatic.com/fp/0a63186f066a41cfb83dbdcc9e1579f4-p_e.jpg"
"3084 E Adirondack Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1225000","3","2","1700","720.59","7400","sqft","2/14/2024","1707897600000","https://zillow.com/homedetails/3084-E-Adirondack-Ct-Thousand-Oaks-CA-91362/16483927_zpid/","34.170376","-118.82504","SINGLE_FAMILY","1249800","4645","https://photos.zillowstatic.com/fp/2fe139cdb73950585fa1bc485fc1c411-p_e.jpg"
"1676 Orinda Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","530000","2","1","826","641.65","3920","sqft","2/9/2024","1707465600000","https://zillow.com/homedetails/1676-Orinda-Ct-Thousand-Oaks-CA-91362/16431818_zpid/","34.207054","-118.84844","TOWNHOUSE","542300","2889","https://photos.zillowstatic.com/fp/82e254188e2807ccd1400a2dd7db4e35-p_e.jpg"
"1744 Alder Wood Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","875000","3","2","1427","613.17","6637","sqft","2/5/2024","1707120000000","https://zillow.com/homedetails/1744-Alder-Wood-Pl-Thousand-Oaks-CA-91362/16431741_zpid/","34.21928","-118.846436","SINGLE_FAMILY","896000","3889","https://photos.zillowstatic.com/fp/78f65a9c9c08775070a42d7d0d801a2b-p_e.jpg"
"835 Via Colinas, Westlake Village, CA 91362","91362","Westlake Village","CA","775000","3","3","1332","581.83","1332","sqft","1/26/2024","1706256000000","https://zillow.com/homedetails/835-Via-Colinas-Westlake-Village-CA-91362/16488544_zpid/","34.149788","-118.81572","TOWNHOUSE","795300","4131","https://photos.zillowstatic.com/fp/be352318ce06efbd4ffb934de6592aef-p_e.jpg"
"367 Westlake Vista Ln, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","800000","3","3","1426","561.01","1426","sqft","1/26/2024","1706256000000","https://zillow.com/homedetails/367-Westlake-Vista-Ln-Thousand-Oaks-CA-91362/54900378_zpid/","34.176117","-118.837","TOWNHOUSE","821000","3833","https://photos.zillowstatic.com/fp/fda75a57de090429af952ceb6af2db51-p_e.jpg"
"510 Rosario Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","952000","3","2","1655","575.23","0.3599862258953168","acres","1/25/2024","1706169600000","https://zillow.com/homedetails/510-Rosario-Dr-Thousand-Oaks-CA-91362/16476480_zpid/","34.18469","-118.8579","SINGLE_FAMILY","977100","4450","https://photos.zillowstatic.com/fp/662a7b559007785423f8f042ee4c4b7f-p_e.jpg"
"2932 Morningside Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","975000","3","2","1551","628.63","6920","sqft","1/24/2024","1706083200000","https://zillow.com/homedetails/2932-Morningside-Dr-Thousand-Oaks-CA-91362/16431132_zpid/","34.217995","-118.842705","SINGLE_FAMILY","1001000","4061","https://photos.zillowstatic.com/fp/fe5140db0aff31c6bd1b9f1dd5b887ac-p_e.jpg"
"5621 Roundtree Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1000000","3","3","1645","607.9","1646.568","sqft","1/24/2024","1706083200000","https://zillow.com/homedetails/5621-Roundtree-Pl-Thousand-Oaks-CA-91362/16489009_zpid/","34.181595","-118.79112","TOWNHOUSE","1060600","4333","https://photos.zillowstatic.com/fp/d3e0ff2b3ea648fd052b11d38c8fd6bb-p_e.jpg"
"5503 Verona Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","1179000","4","3","1733","680.32","5016","sqft","1/24/2024","1706083200000","https://zillow.com/homedetails/5503-Verona-Ct-Westlake-Village-CA-91362/19888349_zpid/","34.15183","-118.79441","SINGLE_FAMILY","1195300","5429","https://photos.zillowstatic.com/fp/caa2182266eb1747fc771fb17ff41be4-p_e.jpg"
"2986 Santiago St, Westlake Village, CA 91362","91362","Westlake Village","CA","1135000","3","2","1414","802.69","7425","sqft","1/23/2024","1705996800000","https://zillow.com/homedetails/2986-Santiago-St-Westlake-Village-CA-91362/16483798_zpid/","34.16822","-118.82206","SINGLE_FAMILY","1165500","4774","https://photos.zillowstatic.com/fp/620bedbf3a42222875312667a147e593-p_e.jpg"
"3355 Holly Grove St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","595000","3","3","1280","464.84","1280","sqft","1/11/2024","1704960000000","https://zillow.com/homedetails/3355-Holly-Grove-St-Thousand-Oaks-CA-91362/16477876_zpid/","34.165455","-118.83462","TOWNHOUSE","612000","3717","https://photos.zillowstatic.com/fp/77da11df1aa0cbe93683c5389da17b51-p_e.jpg"
"1821 E Avenida De Las Flores, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","600000","3","2","1152","520.83","3920","sqft","1/11/2024","1704960000000","https://zillow.com/homedetails/1821-E-Avenida-De-Las-Flores-Thousand-Oaks-CA-91362/2054626635_zpid/","34.207993","-118.84545","TOWNHOUSE","617100","3579","https://photos.zillowstatic.com/fp/e7babe3910b8006bcb24c402d9b93298-p_e.jpg"
"2666 E Hillcrest Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","950000","3","2","1187","800.34","10660","sqft","12/28/2023","1703750400000","https://zillow.com/homedetails/2666-E-Hillcrest-Dr-Thousand-Oaks-CA-91362/16477345_zpid/","34.174824","-118.83778","SINGLE_FAMILY","980100","3634","https://photos.zillowstatic.com/fp/38aa3f7f04d9b33205f5823925a1db11-p_e.jpg"
"2224 Sonoma Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","560000","2","2","913","613.36","3920","sqft","12/22/2023","1703232000000","https://zillow.com/homedetails/2224-Sonoma-Ct-Thousand-Oaks-CA-91362/16431451_zpid/","34.209225","-118.844284","TOWNHOUSE","626900","2988","https://photos.zillowstatic.com/fp/12d40dd1771b2a2e8780663dec303daf-p_e.jpg"
"30845 Monaco Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","1165000","4","3","1733","672.24","0.8799586776859504","acres","12/21/2023","1703145600000","https://zillow.com/homedetails/30845-Monaco-Ct-Westlake-Village-CA-91362/19888298_zpid/","34.151665","-118.79349","SINGLE_FAMILY","1186200","5612","https://photos.zillowstatic.com/fp/30b5b5d9316271121660b76905111b3a-p_e.jpg"
"2194 Birchdale Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","715000","3","2","1338","534.38","2970","sqft","12/15/2023","1702627200000","https://zillow.com/homedetails/2194-Birchdale-Dr-Thousand-Oaks-CA-91362/16431972_zpid/","34.20857","-118.84129","TOWNHOUSE","739700","3802","https://photos.zillowstatic.com/fp/8753f79dfd8501b9c19e135ec63a6c3d-p_e.jpg"
"2805 E Wasatch Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","1090000","3","2","1462","745.55","7224","sqft","12/4/2023","1701676800000","https://zillow.com/homedetails/2805-E-Wasatch-Ct-Westlake-Village-CA-91362/16483700_zpid/","34.16519","-118.824455","SINGLE_FAMILY","1130200","4260","https://photos.zillowstatic.com/fp/0b282c54d4a1884c729189069510085b-p_e.jpg"
"2136 Los Feliz Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","750000","3","3","1700","441.18","1666","sqft","11/30/2023","1701331200000","https://zillow.com/homedetails/2136-Los-Feliz-Dr-Thousand-Oaks-CA-91362/16476785_zpid/","34.17643","-118.8461","TOWNHOUSE","778300","4327","https://photos.zillowstatic.com/fp/861dd4513936999cfd3971855cb22af1-p_e.jpg"
"30806 Catarina Dr, Westlake Village, CA 91362","91362","Westlake Village","CA","1005000","3","2","1305","770.11","7977","sqft","11/30/2023","1701331200000","https://zillow.com/homedetails/30806-Catarina-Dr-Westlake-Village-CA-91362/19889069_zpid/","34.161415","-118.79201","SINGLE_FAMILY","1026200","4024","https://photos.zillowstatic.com/fp/608a06816636ebd3027b55d931e30331-p_e.jpg"
"1667 Orinda Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","580000","3","2","1152","503.47","3920","sqft","11/21/2023","1700553600000","https://zillow.com/homedetails/1667-Orinda-Ct-Thousand-Oaks-CA-91362/16431794_zpid/","34.207443","-118.84878","TOWNHOUSE","602900","3615","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.20744323730469,-118.8487777709961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=jBjhBiGHE3IDjRaKHVRsYzw7nYs="
"2761 Amber Wood Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","878000","3","3","1582","554.99","5532","sqft","11/17/2023","1700208000000","https://zillow.com/homedetails/2761-Amber-Wood-Pl-Thousand-Oaks-CA-91362/16431520_zpid/","34.215424","-118.847725","SINGLE_FAMILY","913300","4150","https://photos.zillowstatic.com/fp/d362337c96070512ed9d4f1c9765b437-p_e.jpg"
"1734 Tiburon Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","520000","2","1","826","629.54","3920","sqft","11/16/2023","1700121600000","https://zillow.com/homedetails/1734-Tiburon-Ct-Thousand-Oaks-CA-91362/16431385_zpid/","34.208748","-118.84695","TOWNHOUSE","541000","2895","https://photos.zillowstatic.com/fp/378227f635bd0a4b4d2f62b45c483363-p_e.jpg"
"1693 Tiburon Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","600000","3","2","1152","520.83","3920","sqft","11/16/2023","1700121600000","https://zillow.com/homedetails/1693-Tiburon-Ct-Thousand-Oaks-CA-91362/16431746_zpid/","34.20865","-118.848145","TOWNHOUSE","624300","3475","https://photos.zillowstatic.com/fp/21b294ae9753f8b9e11841d4fcf8141b-p_e.jpg"
"1667 Burning Tree Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","875000","3","2","1444","605.96","7021","sqft","11/14/2023","1699948800000","https://zillow.com/homedetails/1667-Burning-Tree-Dr-Thousand-Oaks-CA-91362/16431504_zpid/","34.213425","-118.847496","SINGLE_FAMILY","910700","4251","https://photos.zillowstatic.com/fp/0888ab39169bc1971dcc6556bfcf276f-p_e.jpg"
"840 Sunstone St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","915000","3","3","1645","556.23","1645","sqft","11/9/2023","1699516800000","https://zillow.com/homedetails/840-Sunstone-St-Thousand-Oaks-CA-91362/16488401_zpid/","34.177284","-118.78989","TOWNHOUSE","953200","4121","https://photos.zillowstatic.com/fp/a11331de10dc9c86710808a310a77b5c-p_e.jpg"
"2134 Shady Brook Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","800000","3","2","1551","515.8","5565","sqft","11/6/2023","1699257600000","https://zillow.com/homedetails/2134-Shady-Brook-Dr-Thousand-Oaks-CA-91362/16430845_zpid/","34.21331","-118.841255","SINGLE_FAMILY","833900","4567","https://photos.zillowstatic.com/fp/e04220f434d8faa134d14443e11e5e5f-p_e.jpg"
"1964 Olivewood Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","638500","2","2","1187","537.91","2554","sqft","11/2/2023","1698908400000","https://zillow.com/homedetails/1964-Olivewood-Ct-Thousand-Oaks-CA-91362/16431896_zpid/","34.208206","-118.8431","TOWNHOUSE","666100","3537","https://photos.zillowstatic.com/fp/b17d860bf31717e1e946d89f2231ecc8-p_e.jpg"
