"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"103 S Walter Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","780000","4","2","1427","546.6","9257","sqft","7/25/2024","1721890800000","https://zillow.com/homedetails/103-S-Walter-Ave-Thousand-Oaks-CA-91320/16473203_zpid/","34.177204","-118.94542","SINGLE_FAMILY","780400","3978","https://photos.zillowstatic.com/fp/9a6458948033c68b2d32b8bc0285d888-p_e.jpg"
"122 Pepper Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","769000","3","2","1158","664.08","5200","sqft","7/24/2024","1721804400000","https://zillow.com/homedetails/122-Pepper-Rd-Thousand-Oaks-CA-91320/16478045_zpid/","34.176346","-118.90948","SINGLE_FAMILY","769500","3698","https://photos.zillowstatic.com/fp/029755c330e64d04f1e4d53b2fbac1a6-p_e.jpg"
"3271 Frankie Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","650000","3","2","1241","523.77","7840","sqft","7/23/2024","1721718000000","https://zillow.com/homedetails/3271-Frankie-Dr-Thousand-Oaks-CA-91320/16474733_zpid/","34.190407","-118.94553","SINGLE_FAMILY","650900","3443","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.190406799316406,-118.9455337524414&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ctAhyduMpRvr40u-euhn6wQaVZc="
"1217 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","665000","3","2","1307","508.8","3049","sqft","7/19/2024","1721372400000","https://zillow.com/homedetails/1217-Ramona-Dr-Thousand-Oaks-CA-91320/16468612_zpid/","34.18203","-118.90678","TOWNHOUSE","664900","3374","https://photos.zillowstatic.com/fp/cf674d5bd18449f352f98d0ae1909ff4-p_e.jpg"
"364 S Longwood Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","989000","3","2","1203","822.11","7116","sqft","7/19/2024","1721372400000","https://zillow.com/homedetails/364-S-Longwood-Ct-Thousand-Oaks-CA-91320/16471910_zpid/","34.17297","-118.95985","SINGLE_FAMILY","989600","3519","https://photos.zillowstatic.com/fp/94b604f777d9b57ef0b35ab01d0604bb-p_e.jpg"
"3044 Felton St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","3","2","1046","788.72","7011","sqft","7/17/2024","1721199600000","https://zillow.com/homedetails/3044-Felton-St-Thousand-Oaks-CA-91320/16469605_zpid/","34.166183","-118.941124","SINGLE_FAMILY","825500","3584","https://photos.zillowstatic.com/fp/c17443f9618eedf18089637e75ffddb7-p_e.jpg"
"636 N Wendy Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","820000","3","3","1577","519.97","9725","sqft","7/17/2024","1721199600000","https://zillow.com/homedetails/636-N-Wendy-Dr-Thousand-Oaks-CA-91320/16475283_zpid/","34.18671","-118.94352","SINGLE_FAMILY","819900","4115","https://photos.zillowstatic.com/fp/2d85446483d0b71243459f66b6b815e4-p_e.jpg"
"1251 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","615000","2","2","1012","607.71","3049","sqft","7/15/2024","1721026800000","https://zillow.com/homedetails/1251-Ramona-Dr-Thousand-Oaks-CA-91320/16468595_zpid/","34.181995","-118.90741","TOWNHOUSE","614900","2966","https://photos.zillowstatic.com/fp/1181b24949afe95d003da23609324a09-p_e.jpg"
"144 Montenegro Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","750000","2","2","1334","562.22","6098","sqft","7/11/2024","1720681200000","https://zillow.com/homedetails/144-Montenegro-Cir-Thousand-Oaks-CA-91320/16411495_zpid/","34.18069","-118.95435","TOWNHOUSE","749900","3455","https://photos.zillowstatic.com/fp/86e55431871eb96c732fae8df0c113c1-p_e.jpg"
"229 Mayfield Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1105000","3","2","1187","930.92","0.4911386593204775","acres","7/11/2024","1720681200000","https://zillow.com/homedetails/229-Mayfield-Ct-Thousand-Oaks-CA-91320/16472284_zpid/","34.17414","-118.96051","SINGLE_FAMILY","1104800","3565","https://photos.zillowstatic.com/fp/f153c78f08ce93f710fe3d748876d84f-p_e.jpg"
"230 Via Antonio, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","760000","3","3","1669","455.36","1669","sqft","7/9/2024","1720508400000","https://zillow.com/homedetails/230-Via-Antonio-Thousand-Oaks-CA-91320/64754580_zpid/","34.175087","-118.977486","TOWNHOUSE","759900","3965","https://photos.zillowstatic.com/fp/400c735581a4c3def0b2421a51ebc462-p_e.jpg"
"961 S Riopelle Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","828000","3","2","1068","775.28","10454","sqft","6/25/2024","1719298800000","https://zillow.com/homedetails/961-S-Riopelle-Ct-Thousand-Oaks-CA-91320/16469313_zpid/","34.16116","-118.95303","SINGLE_FAMILY","829900","3724","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.16115951538086,-118.95303344726562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GERea382i4QwO8dTTrg-Sf3Iw0o="
"477 Jeanne Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","900000","4","2","1630","552.15","0.2571166207529844","acres","6/25/2024","1719298800000","https://zillow.com/homedetails/477-Jeanne-Ct-Thousand-Oaks-CA-91320/16475096_zpid/","34.182545","-118.94759","SINGLE_FAMILY","902100","4618","https://photos.zillowstatic.com/fp/7b0234c825cb8699f56675c595f57873-p_e.jpg"
"1374 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","655000","3","2","1138","575.57","4791","sqft","6/24/2024","1719212400000","https://zillow.com/homedetails/1374-Ramona-Dr-Thousand-Oaks-CA-91320/16468349_zpid/","34.179813","-118.90954","TOWNHOUSE","656500","3538","https://photos.zillowstatic.com/fp/378c410fc790285723e5048e636e94dd-p_e.jpg"
"1295 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","640000","4","2","1307","489.67","3049","sqft","6/17/2024","1718607600000","https://zillow.com/homedetails/1295-Ramona-Dr-Thousand-Oaks-CA-91320/16468550_zpid/","34.181835","-118.90826","TOWNHOUSE","641800","3452","https://photos.zillowstatic.com/fp/e2fa4ccec285ea9edf96a93ce550ff6e-p_e.jpg"
"2932 Gail Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","970000","3","2","1516","639.84","9433","sqft","6/14/2024","1718348400000","https://zillow.com/homedetails/2932-Gail-Ct-Thousand-Oaks-CA-91320/16473379_zpid/","34.17542","-118.93964","SINGLE_FAMILY","972800","3849","https://photos.zillowstatic.com/fp/5d917e4413ab5245847586f510330d60-p_e.jpg"
"42 Secret Hollow Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","3","3","1611","512.1","1611","sqft","6/11/2024","1718089200000","https://zillow.com/homedetails/42-Secret-Hollow-Ln-Thousand-Oaks-CA-91320/120776907_zpid/","34.179417","-118.91141","TOWNHOUSE","828100","4107","https://photos.zillowstatic.com/fp/ed3b22f3bdcccdb86dfb249fa0969407-p_e.jpg"
"975 S Pons Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","745000","3","2","1172","635.67","7840","sqft","6/7/2024","1717743600000","https://zillow.com/homedetails/975-S-Pons-Ct-Thousand-Oaks-CA-91320/16469304_zpid/","34.16065","-118.95217","SINGLE_FAMILY","748000","3602","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.160648345947266,-118.9521713256836&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=JLmO0f9wr9FVbeWDs9JQhwZDGcA="
"222 Lupe Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","925000","4","2","1541","600.26","8029","sqft","6/5/2024","1717570800000","https://zillow.com/homedetails/222-Lupe-Ave-Thousand-Oaks-CA-91320/16470321_zpid/","34.181488","-118.935074","SINGLE_FAMILY","928900","4361","https://photos.zillowstatic.com/fp/f0c8a5c3e030cb64270552590ef521c6-p_e.jpg"
"4169 Blackwood St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","981000","4","2","1462","671","7345","sqft","5/31/2024","1717138800000","https://zillow.com/homedetails/4169-Blackwood-St-Thousand-Oaks-CA-91320/16472297_zpid/","34.16105","-118.964195","SINGLE_FAMILY","985400","3999","https://photos.zillowstatic.com/fp/ea54282a71117c901062d5454e291de9-p_e.jpg"
"113 Sandra Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","835000","4","2","1620","515.43","7000","sqft","5/29/2024","1716966000000","https://zillow.com/homedetails/113-Sandra-Ct-Thousand-Oaks-CA-91320/16472858_zpid/","34.177708","-118.94811","SINGLE_FAMILY","838900","4116","https://photos.zillowstatic.com/fp/62005331220ccb734bdc91cc9f28c045-p_e.jpg"
"2990 Sarah Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","935000","4","2","1630","573.62","0.27089072543618","acres","5/27/2024","1716793200000","https://zillow.com/homedetails/2990-Sarah-Ct-Thousand-Oaks-CA-91320/16475377_zpid/","34.181038","-118.94032","SINGLE_FAMILY","939700","4500","https://photos.zillowstatic.com/fp/f0ee564d6d1c10e5765de250f3e81beb-p_e.jpg"
"4034 Santa Tomas Pl, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","910000","3","2","1348","675.07","6874","sqft","5/23/2024","1716447600000","https://zillow.com/homedetails/4034-Santa-Tomas-Pl-Thousand-Oaks-CA-91320/16411981_zpid/","34.180973","-118.96022","SINGLE_FAMILY","914700","4030","https://photos.zillowstatic.com/fp/0777b9418760f3e59d8cd8998511cbc1-p_e.jpg"
"611 Valley Oak Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","735000","3","3","1439","510.77","1725","sqft","5/22/2024","1716361200000","https://zillow.com/homedetails/611-Valley-Oak-Ln-Thousand-Oaks-CA-91320/16485698_zpid/","34.176964","-118.89384","TOWNHOUSE","738900","3702","https://photos.zillowstatic.com/fp/2e7b66373f27af9476821a18d18e8e5c-p_e.jpg"
"249 S Walter Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","883000","4","2","1733","509.52","0.25","acres","5/17/2024","1715929200000","https://zillow.com/homedetails/249-S-Walter-Ave-Thousand-Oaks-CA-91320/16473025_zpid/","34.17609","-118.949844","SINGLE_FAMILY","888000","4252","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.176090240478516,-118.94984436035156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WkhGDKrwGC6-f_URGr5kvQbXBkY="
"3363 W Holloway St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","883000","3","2","1141","773.88","8979","sqft","5/15/2024","1715756400000","https://zillow.com/homedetails/3363-W-Holloway-St-Thousand-Oaks-CA-91320/16469570_zpid/","34.16393","-118.94638","SINGLE_FAMILY","888200","3671","https://photos.zillowstatic.com/fp/408942b130fdd21f954e2689c27ec101-p_e.jpg"
"756 Calle Las Colinas, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","925000","4","2","1599","578.49","5627","sqft","5/9/2024","1715238000000","https://zillow.com/homedetails/756-Calle-Las-Colinas-Thousand-Oaks-CA-91320/16412134_zpid/","34.188812","-118.95771","SINGLE_FAMILY","930900","4230","https://photos.zillowstatic.com/fp/0c143e09ae306be232cb92ce8b11171c-p_e.jpg"
"1175 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","670000","3","2","1234","542.95","3049","sqft","5/9/2024","1715238000000","https://zillow.com/homedetails/1175-Ramona-Dr-Thousand-Oaks-CA-91320/16468632_zpid/","34.182045","-118.906235","TOWNHOUSE","674300","3305","https://photos.zillowstatic.com/fp/fbf15ba858f29fae61309ceaee37347d-p_e.jpg"
"663 Camino De La Luna, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","979000","3","2","1609","608.45","5638","sqft","5/8/2024","1715151600000","https://zillow.com/homedetails/663-Camino-De-La-Luna-Thousand-Oaks-CA-91320/16412640_zpid/","34.16606","-118.97082","SINGLE_FAMILY","985400","4340","https://photos.zillowstatic.com/fp/320c7842b83ff72e20797c88c556a07d-p_e.jpg"
"235 Fallbrook Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1150000","3","3","1693","679.27","7121","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/235-Fallbrook-Ave-Thousand-Oaks-CA-91320/16471771_zpid/","34.173172","-118.95618","SINGLE_FAMILY","1157700","4068","https://photos.zillowstatic.com/fp/382f7038b57ae9d1eb52d11ceb441c7c-p_e.jpg"
"233 Maple Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","785000","3","2","1120","700.89","5000","sqft","4/25/2024","1714028400000","https://zillow.com/homedetails/233-Maple-Rd-Thousand-Oaks-CA-91320/16478147_zpid/","34.17387","-118.90841","SINGLE_FAMILY","791300","3659","https://photos.zillowstatic.com/fp/c0e14f90a28f889e057e02a4121294dc-p_e.jpg"
"1201 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","645000","3","2","1234","522.69","3049","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/1201-Ramona-Dr-Thousand-Oaks-CA-91320/16468619_zpid/","34.181725","-118.90661","TOWNHOUSE","629200","3305","https://photos.zillowstatic.com/fp/279915ced1cb2bd9e1752349e3f8eaba-p_e.jpg"
"3723 W Danmont Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","990000","3","2","1172","844.71","10604","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/3723-W-Danmont-Ct-Thousand-Oaks-CA-91320/16469217_zpid/","34.16202","-118.95347","SINGLE_FAMILY","998100","3621","https://photos.zillowstatic.com/fp/648c9887b7816932091431b0557a6a33-p_e.jpg"
"1442 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","565000","2","1","802","704.49","3049","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/1442-Ramona-Dr-Thousand-Oaks-CA-91320/16468268_zpid/","34.180164","-118.910576","TOWNHOUSE","","2902","https://photos.zillowstatic.com/fp/273373cc673cf601b0271107fbd10679-p_e.jpg"
"1830 Golden Oak St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","982500","3","2","1398","702.79","7605","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/1830-Golden-Oak-St-Thousand-Oaks-CA-91320/16474341_zpid/","34.19863","-118.918655","SINGLE_FAMILY","918900","4130","https://photos.zillowstatic.com/fp/4f10e9754d075bba48af4a97dfb783a3-p_e.jpg"
"636 S Hanover Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","4","2","1376","599.56","7428","sqft","4/18/2024","1713423600000","https://zillow.com/homedetails/636-S-Hanover-Ave-Thousand-Oaks-CA-91320/16469518_zpid/","34.165764","-118.94282","SINGLE_FAMILY","832400","3987","https://photos.zillowstatic.com/fp/932f99afd4c085281a9eeab365e5f4d1-p_e.jpg"
"174 N Wendy Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","630000","4","2","1630","386.5","7405","sqft","4/15/2024","1713164400000","https://zillow.com/homedetails/174-N-Wendy-Dr-Thousand-Oaks-CA-91320/16475181_zpid/","34.1805","-118.94336","SINGLE_FAMILY","895100","4121","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.18050003051758,-118.943359375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=x7hNve_IICB9CEqHYQhfjWGxcUU="
"3469 Neva Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","950000","3","2","1716","553.61","9648.54","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/3469-Neva-Cir-Thousand-Oaks-CA-91320/16472839_zpid/","34.179447","-118.947174","SINGLE_FAMILY","959700","4292","https://photos.zillowstatic.com/fp/fb87dd7df0c36de9b7643379d35508fe-p_e.jpg"
"420 Blackhawk Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","955000","3","2","1677","569.47","6229.08","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/420-Blackhawk-Dr-Thousand-Oaks-CA-91320/16471991_zpid/","34.171516","-118.95898","SINGLE_FAMILY","965300","4080","https://photos.zillowstatic.com/fp/1dffeb9c222667490427854ce48a6468-p_e.jpg"
"165 Devia Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","802000","3","2","1441","556.56","8600","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/165-Devia-Dr-Thousand-Oaks-CA-91320/16475443_zpid/","34.180298","-118.94121","SINGLE_FAMILY","786900","4197","https://photos.zillowstatic.com/fp/595f87a262c9b672046a13de81dd9958-p_e.jpg"
"3245 W Felton St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","880000","4","2","1361","646.58","8100","sqft","3/25/2024","1711350000000","https://zillow.com/homedetails/3245-W-Felton-St-Thousand-Oaks-CA-91320/16469488_zpid/","34.16651","-118.94414","SINGLE_FAMILY","891100","3818","https://photos.zillowstatic.com/fp/f781d7373b40a3942ea6f07999fa3b4e-p_e.jpg"
"2960 Firwood Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","875000","3","2","1324","660.88","6887","sqft","3/21/2024","1711004400000","https://zillow.com/homedetails/2960-Firwood-Ct-Thousand-Oaks-CA-91320/16469778_zpid/","34.163673","-118.93973","SINGLE_FAMILY","886700","4062","https://photos.zillowstatic.com/fp/ae2e44fbff71e2fd779413bf6fa1e54c-p_e.jpg"
"4747 Via Altamira, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","652000","2","2","1223","533.12","1223","sqft","3/19/2024","1710831600000","https://zillow.com/homedetails/4747-Via-Altamira-Thousand-Oaks-CA-91320/64475742_zpid/","34.17755","-118.977005","TOWNHOUSE","660900","3366","https://photos.zillowstatic.com/fp/bd8bd36c7786b47ef6c89bc8a3b3842e-p_e.jpg"
"177 Dickenson Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","930000","3","2","1548","600.78","7000","sqft","3/18/2024","1710745200000","https://zillow.com/homedetails/177-Dickenson-Ave-Thousand-Oaks-CA-91320/16472797_zpid/","34.17736","-118.95085","SINGLE_FAMILY","942900","3901","https://photos.zillowstatic.com/fp/209c8c46629fc97d00e76133cfb20db2-p_e.jpg"
"284 S Henrietta Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","870000","3","2","1414","615.28","7000","sqft","3/7/2024","1709798400000","https://zillow.com/homedetails/284-S-Henrietta-Ave-Thousand-Oaks-CA-91320/16473137_zpid/","34.17428","-118.949875","SINGLE_FAMILY","883700","3780","https://photos.zillowstatic.com/fp/ad04ae6e14738881ece7bf691d0a043a-p_e.jpg"
"120 Fallbrook Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","998999","4","2","1653","604.36","7632","sqft","3/1/2024","1709280000000","https://zillow.com/homedetails/120-Fallbrook-Ave-Thousand-Oaks-CA-91320/16471686_zpid/","34.17617","-118.9546","SINGLE_FAMILY","1015800","3913","https://photos.zillowstatic.com/fp/64004f5c860ce5eb11d745502f72f8b5-p_e.jpg"
"4111 Elkwood Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","885150","4","2","1462","605.44","7909","sqft","2/26/2024","1708934400000","https://zillow.com/homedetails/4111-Elkwood-Ave-Thousand-Oaks-CA-91320/16472324_zpid/","34.160767","-118.96301","SINGLE_FAMILY","901700","4293","https://photos.zillowstatic.com/fp/ae100139c56cacb1ba3da9b5ebeab48d-p_e.jpg"
"3052 Lisa Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","810000","3","2","1308","619.27","0.26400367309458217","acres","2/26/2024","1708934400000","https://zillow.com/homedetails/3052-Lisa-Ct-Thousand-Oaks-CA-91320/16475595_zpid/","34.18787","-118.939545","SINGLE_FAMILY","824300","4109","https://photos.zillowstatic.com/fp/38fefaac7e4a5fe98af33c61c8dd317a-p_e.jpg"
"3030 Felton St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","899000","3","2","1722","522.07","7011","sqft","2/22/2024","1708588800000","https://zillow.com/homedetails/3030-Felton-St-Thousand-Oaks-CA-91320/16469604_zpid/","34.166183","-118.94089","SINGLE_FAMILY","915700","4166","https://photos.zillowstatic.com/fp/89d0aa5868307fe7923646ceddf2208e-p_e.jpg"
"112 Fallbrook Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","963000","3","3","1693","568.81","7812","sqft","2/21/2024","1708502400000","https://zillow.com/homedetails/112-Fallbrook-Ave-Thousand-Oaks-CA-91320/16471687_zpid/","34.176376","-118.95455","SINGLE_FAMILY","981100","4354","https://photos.zillowstatic.com/fp/f733c8f8af67bb958551311906e50994-p_e.jpg"
"58 Secret Hollow Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","785000","3","3","1611","487.27","1611","sqft","2/21/2024","1708502400000","https://zillow.com/homedetails/58-Secret-Hollow-Ln-Thousand-Oaks-CA-91320/120088808_zpid/","34.17989","-118.91142","TOWNHOUSE","799700","4107","https://photos.zillowstatic.com/fp/b1862becd8f8d30ea98950f01acd5765-p_e.jpg"
"1376 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","630000","3","2","1138","553.6","4791","sqft","2/15/2024","1707984000000","https://zillow.com/homedetails/1376-Ramona-Dr-Thousand-Oaks-CA-91320/16468350_zpid/","34.179806","-118.90962","TOWNHOUSE","642600","3538","https://photos.zillowstatic.com/fp/07872fc7969de6e8454bd9fd1704954a-p_e.jpg"
"171 Newbury Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","830000","3","2","1408","589.49","0.2548209366391185","acres","2/12/2024","1707724800000","https://zillow.com/homedetails/171-Newbury-Ln-Thousand-Oaks-CA-91320/16477949_zpid/","34.174885","-118.91302","SINGLE_FAMILY","852300","3716","https://photos.zillowstatic.com/fp/4253e293a52b128a8926264163aef724-p_e.jpg"
"54 N Wendy Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","850000","3","2","1389","611.95","8400","sqft","1/31/2024","1706688000000","https://zillow.com/homedetails/54-N-Wendy-Dr-Thousand-Oaks-CA-91320/16472911_zpid/","34.17847","-118.944176","SINGLE_FAMILY","871400","3769","https://photos.zillowstatic.com/fp/22b843be032c99a67b1579310ac7e135-p_e.jpg"
"1172 Vista Canyon Ln, Newbury Park, CA 91320","91320","Newbury Park","CA","712900","2","3","1478","482.34","0.2571166207529844","acres","1/23/2024","1705996800000","https://zillow.com/homedetails/1172-Vista-Canyon-Ln-Newbury-Park-CA-91320/2082667207_zpid/","34.196297","-118.95874","TOWNHOUSE","733200","3692","https://photos.zillowstatic.com/fp/032f23a6e6eeaee5206d6a1bf12e33cf-p_e.jpg"
